type,label,original_text,processed_text
ham,0,"প্রিয় আপু আসসালামু আলাইকুম। আগামী ২৩/১২/২০২২ কসবাউবি প্রথম রিইউনিয়ন অনুষ্ঠানে আপনাকে স্বাগতম। অনুষ্ঠানে যোগদানের জন্য আমাদের পাঠানো এই এসএমএস টি অবশ্যই সঙ্গে করে নিয়ে আসবেন। 
বিঃদ্রঃ- কোন বাচ্চা ও অতিথি গ্রহণযোগ্য নয়।
ধন্যবাদ।",প্রিয় আপু আসসালামু আলাইকুম। আগামী <NUMBER> / <NUMBER> / <NUMBER> কসবাউবি প্রথম রিইউনিয়ন অনুষ্ঠানে আপনাকে স্বাগতম। অনুষ্ঠানে যোগদানের জন্য আমাদের পাঠানো এই এসএমএস টি অবশ্যই সঙ্গে করে নিয়ে আসবেন। বিঃদ্রঃ- কোন বাচ্চা ও অতিথি গ্রহণযোগ্য নয়। ধন্যবাদ।
ham,0,ইন শা আল্লাহ,ইন শা আল্লাহ
ham,0,মন খারাপ করিস না.... আমাদের সবার একসাথে আসবে ইনশাআল্লাহ,মন খারাপ করিস না.... আমাদের সবার একসাথে আসবে ইনশাআল্লাহ
ham,0,"কোভিড-১৯ ভ্যাকসিনঃ ফারিবা তাসনিয়া খান, ৩য় ডোজ গ্রহণের তারিখঃ ২১-০৪-২০২২, কেন্দ্রঃচট্টগ্রাম মেডিকেল কলেজ হাসপাতাল(টিকা কার্ড ডাউনলোড করে সঙ্গে নিয়ে আসতে হবে)","কোভিড- <NUMBER> ভ্যাকসিনঃ ফারিবা তাসনিয়া খান, ৩য় ডোজ গ্রহণের তারিখঃ <NUMBER> - <NUMBER> - <NUMBER> , কেন্দ্রঃচট্টগ্রাম মেডিকেল কলেজ হাসপাতাল(টিকা কার্ড ডাউনলোড করে সঙ্গে নিয়ে আসতে হবে)"
spam,1,KFCপপকর্ন পিৎজা এখন সানডে স্পেশালে! ১টি কিনলে ১টি ফ্রি! pizzahutbd.com,KFCপপকর্ন পিৎজা এখন সানডে স্পেশালে! ১টি কিনলে ১টি ফ্রি! <URL>
spam,1,প্রতিদিনের খবর এসএমএস এ পেতে ডায়াল করুন *26397*1# চার্জ ৳২.৬৭ দৈনিক,প্রতিদিনের খবর এসএমএস এ পেতে ডায়াল করুন * <NUMBER> * <NUMBER> # চার্জ <MONEY> দৈনিক
spam,1,"ছবি, ভিডিও, মিউজিক- মোবাইলের সব ডাটার ব্যাকআপ রাখুন My Drive-এ। আজই ডাউনলোড করুন: https://cutt.ly/MyDrive","ছবি, ভিডিও, মিউজিক- মোবাইলের সব ডাটার ব্যাকআপ রাখুন My Drive-এ। আজই ডাউনলোড করুন: <URL>"
ham,0,আমার কলেজ লাইফের ফ্রেন্ড।সম্ভব হলে হেল্প করিস তোরা।,আমার কলেজ লাইফের ফ্রেন্ড।সম্ভব হলে হেল্প করিস তোরা।
ham,0,Facebook-এ দুই-ধাপ বিশিষ্ট যাচাইকরণের জন্য 799199 ব্যবহার করুন৷,Facebook-এ দুই-ধাপ বিশিষ্ট যাচাইকরণের জন্য <NUMBER> ব্যবহার করুন৷
ham,0,আমাকেই এখনো একজনের পালা লাগে।আম্মু সকালে উঠে নাস্তা বানায়।আমার টিফিন রেডি করে দেয়।তারপর স্কুলে যায়।আর আমি ঘুম থেকে উঠে খালি রেডি হই।তাতেই আমার লেইট হয়ে যায়।,আমাকেই এখনো একজনের পালা লাগে।আম্মু সকালে উঠে নাস্তা বানায়।আমার টিফিন রেডি করে দেয়।তারপর স্কুলে যায়।আর আমি ঘুম থেকে উঠে খালি রেডি হই।তাতেই আমার লেইট হয়ে যায়।
spam,1,তোমায় যদি-বুশরা শাহরিয়ার গানটি Airteltune সেট করতে dial *22788*951#,তোমায় যদি-বুশরা শাহরিয়ার গানটি Airteltune সেট করতে dial * <NUMBER> * <NUMBER> #
spam,1,প্রিয়জনের মুখে হাসি ফুটানোর বার্তা পেতে ডায়াল করুন *213*820# চার্জ ২.৬৭ টাকা/দিন,প্রিয়জনের মুখে হাসি ফুটানোর বার্তা পেতে ডায়াল করুন * <NUMBER> * <NUMBER> # চার্জ <MONEY> /দিন
spam,1,"আলী আকবর (মিন্টু) ভাইয়ের সালাম নিন, জনগনের সেবা করার সুযোগ দিন।","আলী আকবর (মিন্টু) ভাইয়ের সালাম নিন, জনগনের সেবা করার সুযোগ দিন।"
spam,1,ESSENTIALS & OPHELIA এর সকল শোরুমে ন্যূনতম ৩০০০ টাকার পন্য ক্রয় করলেই পাচ্ছেন মেম্বারশিপ কার্ড! যে কার্ডে উপভোগ করবেন আজীবন 10% ছাড়!,ESSENTIALS & OPHELIA এর সকল শোরুমে ন্যূনতম <MONEY> র পন্য ক্রয় করলেই পাচ্ছেন মেম্বারশিপ কার্ড! যে কার্ডে উপভোগ করবেন আজীবন <NUMBER> % ছাড়!
spam,1,"ডিম🥚৳৫৯!
হিমসাগর🥭 ৳৭৯/KG!
মাল্টা🍊৳১২৯/KG!

Chaldal.com/top-items",ডিম🥚 <MONEY> ! হিমসাগর🥭 <MONEY> /KG! মাল্টা🍊 <MONEY> /KG! <URL>
spam,1,"সুস্বাদু হিমসাগর ও ল্যাংড়া আম 🥭 গিফট বক্স!

Chaldal.com/fresh-fruit",সুস্বাদু হিমসাগর ও ল্যাংড়া আম 🥭 গিফট বক্স! <URL>
spam,1,"পবিত্র ঈদকে সামনে রেখে আপনার প্রিমিয়াম লাইফস্টাইল ব্র্যান্ড স্ট্রাইপে চলছে স্ট্রাইপ ঈদ ফেস্ট, পাচ্ছেন ২০% পর্যন্ত ছাড়! আজই শপিং করুন www.stripe.clothing থেকে।","পবিত্র ঈদকে সামনে রেখে আপনার প্রিমিয়াম লাইফস্টাইল ব্র্যান্ড স্ট্রাইপে চলছে স্ট্রাইপ ঈদ ফেস্ট, পাচ্ছেন <NUMBER> % পর্যন্ত ছাড়! আজই শপিং করুন <URL> থেকে।"
